Brand,Usage_Type,CPU_Brand,CPU_Cores,CPU_Frequency_GHz,GPU_Brand,GPU_Model,RAM_GB,Storage_GB,Screen_Size,CPU_Performance_Score,GPU_Performance_Score,Overall_Performance_Score,Price_USD,Price_Performance_Ratio,Perf_Per_Core,RAM_Storage_Ratio,GPU_Weight,CPU_Cores_scaled,CPU_Frequency_GHz_scaled,RAM_GB_scaled,Storage_GB_scaled,CPU_Performance_Score_scaled,GPU_Performance_Score_scaled,Overall_Performance_Score_scaled,Price_USD_scaled,Price_Performance_Ratio_scaled,Perf_Per_Core_scaled,RAM_Storage_Ratio_scaled,GPU_Weight_scaled
Apple,Gaming,AMD,12,5.2,NVIDIA,NVIDIA GeForce,16,512.0,13.3,6264,8690,7719,1020,7.57,643.2,3.12,0.581,1.5643431562711612,2.334203728752125,0.14174271864348867,-0.08871868605736126,2.3445034905039988,1.5000541563836836,1.7751953848773792,-0.17220838027928131,4.260994998301487,1.2557967252787514,0.003681258028163031,0.6513705989750049
Acer,Basic,Intel,2,2.4,Intel,Intel Iris Xe,8,256.0,13.3,482,405,436,404,1.08,218.0,3.12,0.457,-1.2528972314127096,-0.7659073547979727,-0.6911193813549762,-0.7032204076667893,-1.0063668565623458,-0.6897165057993767,-0.7987789878228602,-0.8314217127242041,-0.8619040912328437,-0.5839199347985504,0.003681258028163031,-0.22402907152143067
Acer,Student,Intel,6,2.1,AMD,AMD Radeon,8,512.0,16.0,1279,939,1075,732,1.47,179.2,1.56,0.423,-0.12600107633916122,-1.0980621137497686,-0.6911193813549762,-0.08871868605736126,-0.5444776025651343,-0.5485773949236067,-0.5729421590221663,-0.48041201622755686,-0.554056534234633,-0.7517962433850963,-0.9492766384969085,-0.46405801343174397
Apple,Student,AMD,6,2.1,Intel,Intel Iris Xe,8,256.0,13.3,1273,1069,1151,468,2.46,191.8,3.12,0.456,-0.12600107633916122,-1.0980621137497686,-0.6911193813549762,-0.7032204076667893,-0.5479548115036328,-0.514217686283438,-0.5460820667078428,-0.7629320158468095,0.2274026489146717,-0.6972797101843108,0.003681258028163031,-0.2310887462834987
Dell,Student,Intel,4,3.2,Intel,Intel Iris Xe,8,256.0,15.6,1278,595,868,533,1.63,217.0,3.12,0.318,-0.6894491538759353,0.11983866907348392,-0.6911193813549762,-0.7032204076667893,-0.5450571373882174,-0.6394984700945147,-0.6461005683519685,-0.6933721674557056,-0.42776010059434133,-0.5882466437827398,0.003681258028163031,-1.2053238634488872
Acer,Student,AMD,4,2.5,AMD,AMD Radeon,8,256.0,15.6,1012,1112,1072,471,2.28,268.0,3.12,0.524,-0.6894491538759353,-0.6551891018140406,-0.6911193813549762,-0.7032204076667893,-0.6992134003283156,-0.5028525518870745,-0.5740024258240475,-0.7597215613056816,0.08531916106934347,-0.36758448558908413,0.003681258028163031,0.24896913753712752
Lenovo,Gaming,Intel,12,5.1,NVIDIA,NVIDIA RTX,32,2048.0,16.0,6170,10823,8962,1394,6.43,746.8,1.56,0.637,1.5643431562711612,2.223485475768192,1.8074669186404184,3.598291643599207,2.2900272171341896,2.0638176835335287,2.214499263123486,0.22802828584799317,3.361132908614408,1.7040437760407652,-0.9492766384969085,1.0467123856508151
Acer,Basic,Intel,2,2.1,AMD,AMD Radeon,8,128.0,17.3,418,677,573,381,1.5,286.5,6.25,0.618,-1.2528972314127096,-1.0980621137497686,-0.6911193813549762,-1.0104712684715034,-1.0434570852396627,-0.6178254231061006,-0.750360137203619,-0.8560351975395177,-0.5303759529270782,-0.2875403693815816,1.9157057555432102,0.9125785651715224
Razer,Student,Intel,4,2.4,AMD,AMD Radeon,8,256.0,17.3,947,1115,1048,917,1.14,262.0,3.12,0.541,-0.6894491538759353,-0.7659073547979727,-0.6911193813549762,-0.7032204076667893,-0.7368831638287155,-0.5020596355338398,-0.582484560239097,-0.2824339861913382,-0.8145429286177345,-0.3935447394942201,0.003681258028163031,0.3689836084922842
HP,Professional,AMD,8,3.2,NVIDIA,NVIDIA GeForce,16,1024.0,15.6,2565,1835,2127,895,2.38,265.9,1.56,0.417,0.43744700119761293,0.11983866907348392,0.14174271864348867,1.1402847571614947,0.20080417991970123,-0.31175971075752074,-0.20114193382916185,-0.3059773194929426,0.16425443209452584,-0.3766705744558818,-0.9492766384969085,-0.5064160620041522
Acer,Student,Intel,4,2.5,AMD,AMD Radeon,16,512.0,15.6,999,1162,1097,475,2.31,274.2,3.12,0.538,-0.6894491538759353,-0.6551891018140406,0.14174271864348867,-0.08871868605736126,-0.7067473530283955,-0.4896372793331634,-0.5651668691417042,-0.7554409552508444,0.10899974237689836,-0.34075888988711034,0.003681258028163031,0.34780458420608007
Apple,Gaming,Intel,12,5.4,AMD,AMD Radeon,16,512.0,14.0,6529,8689,7825,3558,2.2,652.1,3.12,0.571,1.5643431562711612,2.555640234719989,0.14174271864348867,-0.08871868605736126,2.498080218621014,1.4997898509326053,1.8126581452105146,2.543836161514897,0.022170944249197935,1.2943044352380362,0.003681258028163031,0.5807738513543246
Lenovo,Student,Intel,4,3.3,Intel,Intel Iris Xe,8,512.0,16.0,1308,731,962,783,1.23,240.5,1.56,0.359,-0.6894491538759353,0.23055692205741557,-0.6911193813549762,-0.08871868605736126,-0.5276710926957251,-0.6035529287478767,-0.6128788752263579,-0.4258342890283831,-0.7435011846950704,-0.4865689826542906,-0.9492766384969085,-0.9158771982040981
ASUS,Gaming,Intel,8,3.2,NVIDIA,NVIDIA GeForce,32,512.0,17.3,2558,11943,8189,3410,2.4,1023.6,6.25,0.824,0.43744700119761293,0.11983866907348392,1.8074669186404184,-0.08871868605736126,0.1967474361581197,2.3598397887411364,1.9413038505054325,2.385453737485922,0.1800414862995623,2.901676822864371,1.9157057555432102,2.3668715661575366
Lenovo,Gaming,Intel,12,5.4,NVIDIA,NVIDIA GeForce,32,2048.0,16.0,6503,9344,8207,3671,2.24,683.9,1.56,0.59,1.5643431562711612,2.555640234719989,1.8074669186404184,3.598291643599207,2.483012313220854,1.67290992138884,1.9476654513167195,2.6647632825640466,0.053745052659270875,1.4318937809352565,-0.9492766384969085,0.7149076718336173
ASUS,Professional,Intel,6,2.8,AMD,AMD Radeon,16,512.0,15.6,1705,2041,1907,910,2.1,317.8,3.12,0.545,-0.12600107633916122,-0.32303434286224464,0.14174271864348867,-0.08871868605736126,-0.297595767931744,-0.25731278783540723,-0.27889483263378256,-0.28992504678730324,-0.05676432677598442,-0.15211437817645565,0.003681258028163031,0.3972223075405563
Dell,Student,AMD,4,2.1,AMD,AMD Radeon,8,256.0,13.3,855,1038,964,740,1.3,241.0,3.12,0.548,-0.6894491538759353,-1.0980621137497686,-0.6911193813549762,-0.7032204076667893,-0.7902003675523586,-0.5224111552668629,-0.6121720306917704,-0.47185080411788255,-0.6882464949774427,-0.48440562816219596,0.003681258028163031,0.4184013318267604
Apple,Basic,Intel,2,2.5,AMD,AMD Radeon,8,128.0,14.0,506,680,610,280,2.18,305.0,6.25,0.573,-1.2528972314127096,-0.6551891018140406,-0.6911193813549762,-1.0104712684715034,-0.992458020808352,-0.6170325067528659,-0.737283513313751,-0.964120500424156,0.006383890044161462,-0.20749625317407908,1.9157057555432102,0.5948932008784606
Dell,Gaming,AMD,12,3.9,NVIDIA,NVIDIA GeForce,32,1024.0,15.6,4671,12589,9422,3585,2.63,785.2,3.12,0.729,1.5643431562711612,0.8948664399610079,1.8074669186404184,1.1402847571614947,1.421304517332659,2.5305811101376667,2.3770735060786023,2.572730252385048,0.3615926096574815,1.8701894010336357,0.003681258028163031,1.6962024637610738
Lenovo,Basic,Intel,4,2.0,Intel,Intel UHD,8,128.0,15.6,802,499,620,283,2.19,155.0,6.25,0.384,-0.6894491538759353,-1.2087803667337007,-0.6911193813549762,-1.0104712684715034,-0.8209157131757615,-0.6648717933980239,-0.7337492906408137,-0.9609100458830282,0.014277417146679522,-0.856502600802478,1.9157057555432102,-0.7393853291523971
Dell,Professional,Intel,8,4.2,AMD,AMD Radeon,16,512.0,16.0,3340,3081,3185,1530,2.08,398.1,3.12,0.48,0.43744700119761293,1.2270211989128044,0.14174271864348867,-0.08871868605736126,0.6499436678090851,0.017564881285942514,0.17277882496760502,0.37356889171245666,-0.07255138098102089,0.1953203532539473,0.003681258028163031,-0.06165655199386619
Lenovo,Professional,AMD,8,3.0,NVIDIA,NVIDIA RTX,16,1024.0,16.0,2370,3408,2993,1039,2.88,374.1,1.56,0.59,0.43744700119761293,-0.10159783689438036,0.14174271864348867,1.1402847571614947,0.08779488941850144,0.10399276378852075,0.10492174964720878,-0.1518755015188048,0.5589307872204372,0.09147933763340349,-0.9492766384969085,0.7149076718336173
Dell,Basic,Intel,4,2.5,AMD,AMD Radeon,4,256.0,15.6,983,449,662,170,3.89,165.5,1.56,0.314,-0.6894491538759353,-0.6551891018140406,-1.1075504313542086,-0.7032204076667893,-0.7160199101977248,-0.6780870659519349,-0.718905555414477,-1.081837166932178,1.3561770245747786,-0.8110721564684901,-0.9492766384969085,-1.2335625624971593
Dell,Professional,Intel,12,3.7,AMD,AMD Radeon,16,1024.0,16.0,4423,2646,3357,2123,1.58,279.8,1.56,0.374,1.5643431562711612,0.6734299339931441,0.14174271864348867,1.1402847571614947,1.277579881208056,-0.09740798993308358,0.2335674549421267,1.0081687393420657,-0.4672277361069323,-0.31652931957565006,-0.9492766384969085,-0.8099820767730775
ASUS,Student,Intel,4,3.2,AMD,AMD Radeon,8,512.0,16.0,1261,943,1070,845,1.27,267.5,1.56,0.428,-0.6894491538759353,0.11983866907348392,-0.6911193813549762,-0.08871868605736126,-0.5549092293806297,-0.5475201731192938,-0.574709270358635,-0.3594848951784071,-0.7119270762849974,-0.3697478400811788,-0.9492766384969085,-0.4287596396214038
Lenovo,Student,Intel,4,2.9,Intel,Intel UHD,16,256.0,14.0,1150,1028,1077,622,1.73,269.2,6.25,0.472,-0.6894491538759353,-0.2123160898783125,0.14174271864348867,-0.7032204076667893,-0.6192375947428511,-0.525054209777645,-0.5722353144875789,-0.5981286827355788,-0.34882482956915895,-0.362392434808057,1.9157057555432102,-0.1181339500904105
HP,Student,Intel,4,3.2,AMD,AMD Radeon,8,512.0,15.6,1297,729,956,766,1.25,239.0,1.56,0.36,-0.6894491538759353,0.11983866907348392,-0.6911193813549762,-0.08871868605736126,-0.534045975749639,-0.6040815396500331,-0.6149994088301203,-0.444026864761441,-0.727714130490034,-0.4930590461305746,-0.9492766384969085,-0.90881752344203
Dell,Professional,Intel,8,4.5,NVIDIA,NVIDIA RTX,32,512.0,13.3,3580,3185,3343,1196,2.8,417.9,6.25,0.471,0.43744700119761293,1.5591759578646003,1.8074669186404184,-0.08871868605736126,0.7890320253490233,0.04505264819807749,0.22861954320001446,0.01613828613355374,0.4957825704002914,0.28098919114089577,1.9157057555432102,-0.12519362485247854
Acer,Basic,Intel,2,2.6,Intel,Intel UHD,4,128.0,14.0,523,247,357,330,1.08,178.5,3.12,0.321,-1.2528972314127096,-0.5444708488301084,-1.1075504313542086,-1.0104712684715034,-0.9826059288159397,-0.7314767670697356,-0.8266993469390648,-0.9106129247386915,-0.8619040912328437,-0.7548249396740289,0.003681258028163031,-1.1841448391626832
Dell,Gaming,Intel,16,5.4,AMD,AMD Radeon,32,512.0,17.3,8677,5232,6610,3376,1.96,413.1,6.25,0.376,2.6912393113447095,2.555640234719989,1.8074669186404184,-0.08871868605736126,3.742921018603461,0.5860859065551958,1.383250090448632,2.3490685860198064,-0.16727370621123971,0.2602209880167872,1.9157057555432102,-0.7958627272489414
HP,Student,AMD,4,3.2,Intel,Intel Iris Xe,8,256.0,15.6,1282,938,1075,732,1.47,268.8,3.12,0.423,-0.6894491538759353,0.11983866907348392,-0.6911193813549762,-0.7032204076667893,-0.5427389980958851,-0.5488417003746849,-0.5729421590221663,-0.48041201622755686,-0.554056534234633,-0.3641231184017326,0.003681258028163031,-0.46405801343174397
HP,Basic,AMD,2,2.1,Intel,Intel UHD,8,256.0,14.0,424,641,554,437,1.27,277.0,3.12,0.602,-1.2528972314127096,-1.0980621137497686,-0.6911193813549762,-0.7032204076667893,-1.0399798763011643,-0.6273404193449166,-0.7570751602821999,-0.7961067127717975,-0.7119270762849974,-0.3286441047313802,0.003681258028163031,0.7996237689784337
ASUS,Gaming,AMD,12,5.2,NVIDIA,NVIDIA GeForce,32,2048.0,15.6,6199,9673,8284,3222,2.57,690.3,1.56,0.609,1.5643431562711612,2.334203728752125,1.8074669186404184,3.598291643599207,2.306833727003599,1.7598664147935748,1.9748789658983368,2.1842652529085753,0.3142314470423721,1.4595847184340682,-0.9492766384969085,0.84904149231291
MSI,Basic,Intel,2,2.1,AMD,AMD Radeon,4,128.0,15.6,426,732,609,299,2.04,304.5,3.12,0.632,-1.2528972314127096,-1.0980621137497686,-1.1075504313542086,-1.0104712684715034,-1.038820806654998,-0.6032886232967984,-0.7376369355810447,-0.9437876216636795,-0.10412548939109384,-0.20965960766617373,0.003681258028163031,1.0114140118404749
Apple,Basic,AMD,4,1.7,AMD,AMD Radeon,4,128.0,16.0,697,532,598,495,1.21,149.5,3.12,0.433,-0.6894491538759353,-1.5409351256854968,-1.1075504313542086,-1.0104712684715034,-0.8817668695994845,-0.6561497135124427,-0.7415245805212758,-0.7340379249766587,-0.7592882389001069,-0.8802995002155193,0.003681258028163031,-0.3934612658110636
Dell,Professional,AMD,6,3.5,AMD,AMD Radeon,32,512.0,16.0,2124,1266,1609,2019,0.8,268.2,6.25,0.373,-0.12600107633916122,0.4519934280252798,1.8074669186404184,-0.08871868605736126,-0.05477067705993523,-0.4621495124210285,-0.3842146682873142,0.8968729819162995,-1.082922850103354,-0.36671914379224635,1.9157057555432102,-0.8170417515351456
HP,Basic,Intel,2,1.7,AMD,AMD Radeon,8,128.0,16.0,335,510,440,177,2.49,220.0,6.25,0.604,-1.2528972314127096,-1.5409351256854968,-0.6911193813549762,-1.0104712684715034,-1.091558475555558,-0.6619644334361635,-0.7973652987536852,-1.074346106336213,0.2510832302222266,-0.5752665168301718,1.9157057555432102,0.8137431185025699
HP,Basic,Intel,4,1.9,Intel,Intel Iris Xe,4,128.0,15.6,743,488,590,363,1.63,147.5,3.12,0.396,-0.6894491538759353,-1.3194986197176328,-1.1075504313542086,-1.0104712684715034,-0.855108267737663,-0.6677791533598844,-0.7443519586596257,-0.875297924786285,-0.42776010059434133,-0.888952918183898,0.003681258028163031,-0.6546692320075806
Dell,Student,Intel,6,2.1,Intel,Intel Iris Xe,8,512.0,14.0,1290,715,945,683,1.38,157.5,1.56,0.357,-0.12600107633916122,-1.0980621137497686,-0.6911193813549762,-0.08871868605736126,-0.5381027195112205,-0.6077818159651281,-0.6188870537703512,-0.5328494403993121,-0.625098278157297,-0.8456858283420047,-0.9492766384969085,-0.9299965477282341
HP,Professional,AMD,8,4.2,NVIDIA,NVIDIA RTX,32,1024.0,14.0,3357,1917,2493,765,3.26,311.6,3.12,0.363,0.43744700119761293,1.2270211989128044,1.8074669186404184,1.1402847571614947,0.6597957598014973,-0.29008666376910663,-0.07178938399965648,-0.4450970162751503,0.8588848171161299,-0.17893997387842941,0.003681258028163031,-0.8876384991558259
Acer,Professional,Intel,6,3.9,NVIDIA,NVIDIA RTX,16,1024.0,13.3,2367,3987,3339,905,3.69,556.5,1.56,0.627,-0.12600107633916122,0.8948664399610079,0.14174271864348867,1.1402847571614947,0.08605628494925222,0.25702561996281065,0.22720585413083952,-0.2952758043558497,1.1983064825244139,0.8806710563495365,-0.9492766384969085,0.9761156380301347
Lenovo,Gaming,Intel,16,5.0,NVIDIA,NVIDIA RTX,32,1024.0,16.0,7977,5711,6617,3039,2.18,413.6,3.12,0.417,2.6912393113447095,2.11276722278426,1.8074669186404184,1.1402847571614947,3.337246642445308,0.7126882176216636,1.385724046319688,1.9884275258997754,0.006383890044161462,0.2623843425088819,0.003681258028163031,-0.5064160620041522
HP,Professional,Intel,8,4.2,AMD,AMD Radeon,16,512.0,14.0,3383,1908,2498,2015,1.24,312.2,3.12,0.361,0.43744700119761293,1.2270211989128044,0.14174271864348867,-0.08871868605736126,0.6748636652016573,-0.2924654128288106,-0.07002227266318782,0.8925923758614623,-0.7356076575925522,-0.17634394848791596,0.003681258028163031,-0.901757848679962
ASUS,Student,Intel,4,2.1,Intel,Intel Iris Xe,8,512.0,14.0,851,1009,946,751,1.26,236.5,1.56,0.542,-0.6894491538759353,-1.0980621137497686,-0.6911193813549762,-0.08871868605736126,-0.7925185068446908,-0.5300760133481313,-0.6185336315030575,-0.46007913746708035,-0.7198206033875156,-0.5038758185910479,-0.9492766384969085,0.3760432832543522
Lenovo,Professional,Intel,8,3.5,AMD,AMD Radeon,16,512.0,17.3,2777,3098,2969,876,3.39,371.1,3.12,0.527,0.43744700119761293,0.4519934280252798,0.14174271864348867,-0.08871868605736126,0.32366556241331335,0.02205807395427227,0.09643961523215924,-0.3263101982534191,0.9615006694488671,0.07849921068083551,0.003681258028163031,0.2701481618233316
Dell,Basic,Intel,4,2.1,AMD,AMD Radeon,4,128.0,16.0,853,467,621,401,1.55,155.2,3.12,0.354,-0.6894491538759353,-1.0980621137497686,-1.1075504313542086,-1.0104712684715034,-0.7913594371985246,-0.673329567832527,-0.73339586837352,-0.834632167265332,-0.49090831741448704,-0.8556372590056402,0.003681258028163031,-0.9511755720144383
Dell,Professional,Intel,6,2.7,NVIDIA,NVIDIA GeForce,32,512.0,14.0,1637,1179,1363,1362,1.0,227.2,6.25,0.419,-0.12600107633916122,-0.43375259584617626,1.8074669186404184,-0.08871868605736126,-0.33700413590139316,-0.48514408666483366,-0.4711565460415719,0.1937834374092959,-0.9250523080529897,-0.5441142121440087,1.9157057555432102,-0.49229671248001616
Dell,Student,Intel,4,3.4,AMD,AMD Radeon,8,256.0,17.3,1361,773,1008,481,2.1,252.0,3.12,0.362,-0.6894491538759353,0.3412751750413477,-0.6911193813549762,-0.7032204076667893,-0.4969557470723221,-0.5924520998025914,-0.5966214509308463,-0.7490200461685887,-0.05676432677598442,-0.43681182933611334,0.003681258028163031,-0.894698173917894
Dell,Basic,AMD,2,2.6,Intel,Intel Iris Xe,4,512.0,14.0,529,440,476,178,2.67,238.0,0.78,0.454,-1.2528972314127096,-0.5444708488301084,-1.1075504313542086,-0.08871868605736126,-0.9791287198774412,-0.6804658150116389,-0.7846420971311109,-1.0732759548225037,0.3931667180675545,-0.4973857551147639,-1.4257555867594445,-0.2452080958076348
MSI,Gaming,Intel,12,4.2,AMD,AMD Radeon,16,2048.0,15.6,5026,6681,6019,3035,1.98,501.6,0.78,0.571,1.5643431562711612,1.2270211989128044,0.14174271864348867,3.598291643599207,1.627039379527151,0.9690645051675378,1.1743775304780373,1.9841469198449382,-0.15148665200620326,0.6431347331175425,-1.4257555867594445,0.5807738513543246
HP,Professional,Intel,6,4.0,NVIDIA,NVIDIA RTX,16,512.0,15.6,2402,2656,2554,1503,1.7,425.7,3.12,0.525,-0.12600107633916122,1.0055846929449401,0.14174271864348867,-0.08871868605736126,0.10634000375715986,-0.09476493542230138,-0.05023062569473891,0.3446748008423058,-0.3725054108767137,0.3147375212175726,0.003681258028163031,0.25602881229919555
ASUS,Basic,Intel,2,1.8,AMD,AMD Radeon,4,128.0,16.0,366,255,299,202,1.48,149.5,3.12,0.411,-1.2528972314127096,-1.4302168727015647,-1.1075504313542086,-1.0104712684715034,-1.0735928960399825,-0.7293623234611099,-0.8471978384421012,-1.0475923184934806,-0.5461630071321146,-0.8802995002155193,0.003681258028163031,-0.5487741105765604
Lenovo,Gaming,Intel,8,5.0,NVIDIA,NVIDIA RTX,16,512.0,15.6,4013,12191,8919,1836,4.86,1114.9,3.12,0.752,0.43744700119761293,2.11276722278426,0.14174271864348867,-0.08871868605736126,1.039970603743995,2.425387540608535,2.199302105629856,0.7010352549074994,2.121849153519047,3.2967053531208568,0.003681258028163031,1.8585749832886387
ASUS,Student,AMD,4,2.8,AMD,AMD Radeon,8,256.0,15.6,1117,1363,1265,810,1.56,316.2,3.12,0.55,-0.6894491538759353,-0.32303434286224464,-0.6911193813549762,-0.7032204076667893,-0.6383622439045926,-0.43651188366644106,-0.5057919282363575,-0.3969401981582322,-0.4830147903119688,-0.15903711255115865,0.003681258028163031,0.4325206813508965
Lenovo,Student,Intel,6,2.6,Intel,Intel UHD,8,512.0,15.6,1559,1276,1389,562,2.47,231.5,1.56,0.45,-0.12600107633916122,-0.5444708488301084,-0.6911193813549762,-0.08871868605736126,-0.3822078521018731,-0.45950645791024625,-0.4619675670919349,-0.6623377735581362,0.2352961760171901,-0.5255093635119945,-0.9492766384969085,-0.27344679485590695
Lenovo,Gaming,Intel,8,4.7,NVIDIA,NVIDIA RTX,32,512.0,13.3,3758,8099,6363,3633,1.75,795.4,6.25,0.683,0.43744700119761293,1.7806124638324645,1.8074669186404184,-0.08871868605736126,0.8921892238578107,1.343849634796455,1.2959547904270805,2.624097525043094,-0.3330377753641225,1.9143218326723666,1.9157057555432102,1.3714574247059448
Dell,Student,Intel,6,2.9,Intel,Intel Iris Xe,16,512.0,15.6,1713,781,1154,505,2.29,192.3,3.12,0.313,-0.12600107633916122,-0.2123160898783125,0.14174271864348867,-0.08871868605736126,-0.2929594893470794,-0.5903376561939656,-0.5450217999059617,-0.7233364098395657,0.09321268817186187,-0.6951163556922161,0.003681258028163031,-1.2406222372592275
ASUS,Professional,Intel,8,3.9,NVIDIA,NVIDIA GeForce,32,1024.0,13.3,3139,3253,3208,1414,2.27,401.0,3.12,0.509,0.43744700119761293,0.8948664399610079,1.8074669186404184,1.1402847571614947,0.5334571683693868,0.06302541887139651,0.18090753711536084,0.24943131612217898,0.0774256339668254,0.20786780930809626,0.003681258028163031,0.14307401610610693
Dell,Gaming,Intel,16,5.3,NVIDIA,NVIDIA GeForce,32,512.0,16.0,8427,7207,7695,3664,2.1,480.9,6.25,0.461,2.6912393113447095,2.4449219817360563,1.8074669186404184,-0.08871868605736126,3.598037312832692,1.108089172434682,1.7667132504623295,2.6572722219680815,-0.05676432677598442,0.5535718571448234,1.9157057555432102,-0.19579037247315853
HP,Basic,Intel,2,1.8,AMD,AMD Radeon,4,128.0,17.3,358,347,351,169,2.08,175.5,3.12,0.492,-1.2528972314127096,-1.4302168727015647,-1.1075504313542086,-1.0104712684715034,-1.0782291746246473,-0.7050462219619135,-0.8288198805428272,-1.0829073184458873,-0.07255138098102089,-0.7678050666265969,0.003681258028163031,0.023059545150950277
MSI,Professional,Intel,8,4.0,NVIDIA,NVIDIA RTX,16,512.0,14.0,3196,2564,2817,2325,1.21,352.1,3.12,0.445,0.43744700119761293,1.0055846929449401,0.14174271864348867,-0.08871868605736126,0.5664906532851222,-0.1190810369214977,0.04271943060351221,1.2243393451113422,-0.7592882389001069,-0.0037082600187616937,0.003681258028163031,-0.3087451686662471
