Brand,Usage_Type,CPU_Brand,GPU_Brand,GPU_Model,CPU_Cores,CPU_Frequency_GHz,RAM_GB,Storage_GB,CPU_Performance_Score,GPU_Performance_Score,Overall_Performance_Score,Price_USD,Price_Performance_Ratio,Screen_Size,Perf_Per_Core,RAM_Storage_Ratio,GPU_Weight,CPU_Cores_scaled,CPU_Frequency_GHz_scaled,RAM_GB_scaled,Storage_GB_scaled,CPU_Performance_Score_scaled,GPU_Performance_Score_scaled,Overall_Performance_Score_scaled,Price_USD_scaled,Price_Performance_Ratio_scaled,Perf_Per_Core_scaled,RAM_Storage_Ratio_scaled,GPU_Weight_scaled,Cluster
Lenovo,Student,AMD,NVIDIA,Iris Xe,6,2.12,16,128,2064,900,2964,2022.35,1.47,15.3,494.0,12.5,0.304,-0.42414504203215747,-0.44475727036738466,-0.4029963496475333,-0.9552462524143086,-0.46503159565840907,-1.5687051843369375,-1.0626315885215414,-1.2301886808428733,-0.09762996145172982,-0.8014765608334546,0.46220673441878934,-0.9100846664476192,1
Lenovo,Student,AMD,NVIDIA,RX 6600,2,1.23,64,1024,1086,2000,3086,2498.04,1.24,13.1,1543.0,6.25,0.648,-1.2603432168127735,-1.4746925556868409,1.8047918993400889,0.3294890552112423,-0.9476074292835153,-0.3489089473159856,-1.0076310503113612,-0.8346547793438179,-1.5640227501884776,1.6898305809934724,-0.11113562411687615,0.8955570677172903,1
Apple,Student,AMD,AMD,RTX 3060,2,3.8,16,512,868,2200,3068,2359.06,1.3,14.1,1534.0,3.12,0.717,-1.2603432168127735,1.499390234505296,-0.4029963496475333,-0.4046454062890725,-1.0551754576375778,-0.12712781331217615,-1.0157458838177813,-0.9502159675763616,-1.181485500952804,1.6684561631894284,-0.39826547727153744,1.2577352062561817,1
Dell,Student,Intel,Intel,RTX 3060,2,1.36,16,2048,658,2200,2858,2339.3,1.22,14.1,1429.0,0.78,0.77,-1.2603432168127735,-1.3242525701907404,-0.4029963496475333,1.797757978211872,-1.1587960354098399,-0.12712781331217615,-1.1104189413926813,-0.9666463106435298,-1.6915351666003688,1.4190879554755795,-0.6129248563072905,1.535930008322287,1
HP,Student,Intel,NVIDIA,RX 6600,2,1.56,4,128,1092,2000,3092,2152.36,1.44,13.4,1546.0,3.12,0.647,-1.2603432168127735,-1.0928064386582783,-0.9549434118944388,-0.9552462524143086,-0.9446468413471649,-0.3489089473159856,-1.0049261058092214,-1.1220860036079254,-0.2888985860695667,1.6969553869281537,-0.39826547727153744,0.8903081091877411,1
Asus,Student,Apple,NVIDIA,Iris Xe,6,2.71,16,1024,1505,900,2405,1706.26,1.41,15.5,400.8,1.56,0.374,-0.42414504203215747,0.23800881765337814,-0.4029963496475333,0.3294890552112423,-0.7408597050617162,-1.5687051843369375,-1.3146422513042513,-1.493015965260953,-0.48016721068740353,-1.0228205318708898,-0.5413717299620395,-0.5426575693791783,1
MSI,Student,AMD,AMD,Iris Xe,6,2.2,8,2048,1332,900,2232,1641.85,1.36,14.6,372.0,0.39,0.403,-0.42414504203215747,-0.35217881775439974,-0.770961057812137,1.797757978211872,-0.8262233238931511,-1.5687051843369375,-1.3926348177826213,-1.5465725642972037,-0.7989482517171302,-1.0912186688438312,-0.6487014194799162,-0.3904377720222527,1
Acer,Student,AMD,NVIDIA,Iris Xe,4,2.3,8,256,1176,900,2076,1348.27,1.54,15.5,519.0,3.12,0.434,-0.8422441294224655,-0.23645575198816918,-0.770961057812137,-0.7717126370392299,-0.9031986102382601,-1.5687051843369375,-1.4629633748382613,-1.7906828941382613,0.3486634959898895,-0.742103178044443,-0.39826547727153744,-0.22772005760622904,1
MSI,Student,AMD,AMD,RTX 3050,2,3.32,16,512,708,1500,2208,1683.82,1.31,14.3,1104.0,3.12,0.679,-1.2603432168127735,0.9439195188273872,-0.4029963496475333,-0.4046454062890725,-1.134124469273587,-0.9033617823255091,-1.4034545957911813,-1.5116747151813608,-1.1177292927468583,0.6472339792184286,-0.39826547727153744,1.0582747821333143,1
Asus,Student,AMD,NVIDIA,RTX 3050,2,3.77,64,512,1092,1500,2592,2084.96,1.24,14.2,1296.0,12.5,0.579,-1.2603432168127735,1.464673314775427,1.8047918993400889,-0.4046454062890725,-0.9446468413471649,-0.9033617823255091,-1.2303381476542212,-1.1781287729767085,-1.5640227501884776,1.1032215590380379,0.46220673441878934,0.5333789291783982,1
Dell,Student,AMD,Intel,Iris Xe,8,1.54,16,2048,2464,900,3364,2413.95,1.39,13.8,420.5,0.78,0.268,-0.006045954641849409,-1.1159510518115245,-0.4029963496475333,1.797757978211872,-0.2676590665683861,-1.5687051843369375,-0.8823019550455413,-0.9045752018396779,-0.6076796270992948,-0.9760343062331488,-0.6129248563072905,-1.0990471735113887,1
Apple,Student,AMD,NVIDIA,RTX 3060,2,3.42,8,128,416,2200,2616,1937.43,1.35,14.4,1308.0,6.25,0.841,-1.2603432168127735,1.0596425845936184,-0.770961057812137,-0.9552462524143086,-1.2782064155093038,-0.12712781331217615,-1.2195183696456613,-1.3007992442671614,-0.8627044599230759,1.1317207827767632,-0.11113562411687615,1.9086060639202769,1
Acer,Student,Apple,Intel,RTX 3050,2,3.53,16,128,692,1500,2192,1674.11,1.31,14.2,1096.0,12.5,0.684,-1.2603432168127735,1.1869379569364722,-0.4029963496475333,-0.9552462524143086,-1.142019370437188,-0.9033617823255091,-1.4106677811302213,-1.5197485325488813,-1.1177292927468583,0.6282344967259449,0.46220673441878934,1.08451957478106,1
Asus,Student,AMD,AMD,RX 6700,2,3.68,8,2048,440,2800,3240,2705.94,1.2,13.5,1620.0,0.39,0.864,-1.2603432168127735,1.3605225555858191,-0.770961057812137,1.797757978211872,-1.2663640637639024,0.5382155886992521,-0.9382041414231014,-0.6617869491988629,-1.81904758301226,1.8727005999836281,-0.6487014194799162,2.0293321100999075,1
Dell,Student,Apple,Intel,RX 6600,2,3.44,4,1024,416,2000,2416,1831.49,1.32,12.7,1208.0,0.39,0.828,-1.2603432168127735,1.0827871977468646,-0.9549434118944388,0.3294890552112423,-1.2782064155093038,-0.3489089473159856,-1.3096831863836613,-1.3888878345776787,-1.0539730845409128,0.8942272516207169,-0.6487014194799162,1.8403696030361378,1
HP,Student,Apple,NVIDIA,RTX 3050,4,2.81,64,1024,1652,1500,3152,2410.96,1.31,13.5,788.0,6.25,0.476,-0.8422441294224655,0.35373188341960926,1.8047918993400889,0.3294890552112423,-0.6683253006211327,-0.9033617823255091,-0.9778766607878213,-0.9070613721722097,-1.1177292927468583,-0.10324557923467811,-0.11113562411687615,-0.007263799365164616,1
Asus,Student,AMD,Intel,RTX 3070,2,1.03,4,128,426,3000,3426,2604.17,1.32,12.1,1713.0,3.12,0.876,-1.2603432168127735,-1.7061386872193027,-0.9549434118944388,-0.9552462524143086,-1.2732721022820532,0.7599967227030615,-0.8543508618567613,-0.7464082049653471,-1.0539730845409128,2.0935695839587516,-0.39826547727153744,2.0923196124544976,1
HP,Student,Intel,NVIDIA,RX 6600,2,1.83,4,1024,548,2000,2548,1987.49,1.28,14.9,1274.0,0.39,0.785,-1.2603432168127735,-0.7803541610894547,-0.9549434118944388,0.3294890552112423,-1.2130734809095962,-0.3489089473159856,-1.2501744073365813,-1.2591745998368757,-1.308997917364695,1.0509729821837075,-0.6487014194799162,1.6146643862655246,1
MSI,Student,Intel,Intel,RX 6700,2,3.77,32,2048,459,2800,3259,2840.67,1.15,14.0,1629.5,1.56,0.859,-1.2603432168127735,1.464673314775427,0.3329330666816741,1.797757978211872,-1.2569888686321262,0.5382155886992521,-0.9296384838329914,-0.5497596151179116,-2.137828624041988,1.8952624854434525,-0.5413717299620395,2.0030873174521617,1
HP,Student,Intel,Intel,RTX 3070,2,3.71,16,512,488,3000,3488,2632.58,1.32,13.4,1744.0,3.12,0.86,-1.2603432168127735,1.3952394753156883,-0.4029963496475333,-0.4046454062890725,-1.2426793602730997,0.7599967227030615,-0.8263997686679814,-0.7227854293308201,-1.0539730845409128,2.1671925786171258,-0.39826547727153744,2.008336275981711,1
Lenovo,Student,AMD,NVIDIA,Iris Xe,6,2.66,8,256,1908,900,2808,1823.34,1.54,14.8,468.0,3.12,0.321,-0.42414504203215747,0.18014728477026284,-0.770961057812137,-0.7717126370392299,-0.5420068820035181,-1.5687051843369375,-1.1329601455771814,-1.3956645195977913,0.3486634959898895,-0.8632248789340267,-0.39826547727153744,-0.8208523714452834,1
MSI,Student,Apple,AMD,RX 6600,2,3.92,8,128,738,2000,2738,2105.04,1.3,16.0,1369.0,6.25,0.73,-1.2603432168127735,1.6382579134247734,-0.770961057812137,-0.9552462524143086,-1.1193215295918353,-0.3489089473159856,-1.1645178314354814,-1.1614323514793026,-1.181485500952804,1.2765918367819518,-0.11113562411687615,1.3259716671403208,1
MSI,Student,Apple,Intel,RTX 3050,2,2.21,4,1024,714,1500,2214,1708.19,1.3,13.9,1107.0,0.39,0.678,-1.2603432168127735,-0.3406065111777769,-0.9549434118944388,0.3294890552112423,-1.1311638813372367,-0.9033617823255091,-1.4007496512890412,-1.4914111797285827,-1.181485500952804,0.65435878515311,-0.6487014194799162,1.053025823603765,1
Apple,Student,Apple,AMD,RTX 3060,2,3.97,4,128,702,2200,2902,1983.11,1.46,16.1,1451.0,3.12,0.758,-1.2603432168127735,1.6961194463078892,-0.9549434118944388,-0.9552462524143086,-1.1370850572099374,-0.12712781331217615,-1.0905826817103212,-1.262816548350752,-0.16138616965767544,1.4713365323299097,-0.39826547727153744,1.4729425059676973,1
HP,Student,Intel,NVIDIA,RTX 3060,2,3.41,8,256,960,2200,3160,2218.05,1.42,14.5,1580.0,3.12,0.696,-1.2603432168127735,1.0480702780169955,-0.770961057812137,-0.7717126370392299,-1.0097797759468725,-0.12712781331217615,-0.9742700681183013,-1.0674650908507244,-0.4164110024814579,1.7777031875212097,-0.39826547727153744,1.1475070771356493,1
MSI,Student,Apple,Intel,RTX 3050,4,3.72,32,2048,1428,1500,2928,2420.9,1.21,15.0,732.0,1.56,0.512,-0.8422441294224655,1.4068117818923116,0.3329330666816741,1.797757978211872,-0.7788539169115456,-0.9033617823255091,-1.0788612555343813,-0.898796310932956,-1.7552913748063146,-0.2362419566820641,-0.5413717299620395,0.18169870769860513,1
HP,Student,Intel,Intel,RTX 3060,2,3.19,8,2048,626,2200,2826,2194.21,1.29,14.7,1413.0,0.39,0.778,-1.2603432168127735,0.793479533331287,-0.770961057812137,1.797757978211872,-1.1745858377370417,-0.12712781331217615,-1.1248453120707613,-1.0872879339034216,-1.2452417091587495,1.381088990490612,-0.6487014194799162,1.5779216765586805,1
Acer,Student,AMD,AMD,RTX 3060,2,1.46,64,256,720,2200,2920,2505.89,1.17,14.5,1460.0,25.0,0.753,-1.2603432168127735,-1.2085295044245095,1.8047918993400889,-0.7717126370392299,-1.1282032934008863,-0.12712781331217615,-1.0824678482039014,-0.8281275428520531,-2.010316207630097,1.492710950133954,1.6088914514901205,1.4466977133199515,1
HP,Student,AMD,Intel,RX 6600,2,1.86,64,512,576,2000,2576,2188.06,1.18,13.4,1288.0,12.5,0.776,-1.2603432168127735,-0.7456372413595853,1.8047918993400889,-0.4046454062890725,-1.1992574038732946,-0.3489089473159856,-1.2375513329932613,-1.0924016287345495,-1.9465599994241514,1.0842220765455541,0.46220673441878934,1.5674237594995821,1
HP,Student,AMD,Intel,Iris Xe,4,1.44,8,1024,1160,900,2060,1421.98,1.45,15.0,515.0,0.78,0.437,-0.8422441294224655,-1.2316741175777557,-0.770961057812137,0.3294890552112423,-0.911093511401861,-1.5687051843369375,-1.4701765601773011,-1.7293933907232317,-0.22514237786362107,-0.7516029192906849,-0.6129248563072905,-0.21197318201758156,1
Dell,Student,Apple,AMD,RX 6600,4,2.52,4,512,1148,2000,3148,2223.85,1.42,13.5,787.0,0.78,0.635,-0.8422441294224655,0.01813499269753929,-0.9549434118944388,-0.4046454062890725,-0.9170146872745617,-0.3489089473159856,-0.9796799571225814,-1.0626424193026691,-0.4164110024814579,-0.10562051454623858,-0.6129248563072905,0.8273206068331512,1
HP,Student,Intel,AMD,RTX 3070,2,2.99,4,128,472,3000,3472,2657.25,1.31,14.6,1736.0,3.12,0.864,-1.2603432168127735,0.5620334017988253,-0.9549434118944388,-0.9552462524143086,-1.2505742614367006,0.7599967227030615,-0.8336129540070214,-0.7022724453496944,-1.1177292927468583,2.148193096124642,-0.39826547727153744,2.0293321100999075,1
HP,Student,Apple,Intel,RX 6600,2,2.22,32,256,566,2000,2566,2139.66,1.2,14.5,1283.0,12.5,0.779,-1.2603432168127735,-0.32903420460115357,0.3329330666816741,-0.7717126370392299,-1.2041917171005452,-0.3489089473159856,-1.2420595738301612,-1.1326459913079783,-1.81904758301226,1.0723473999877517,0.46220673441878934,1.5831706350882295,1
Acer,Student,AMD,Intel,RTX 3050,4,2.45,64,1024,1760,1500,3260,2426.02,1.34,14.0,815.0,6.25,0.46,-0.8422441294224655,-0.06287115333882223,1.8047918993400889,0.3294890552112423,-0.6150347177668266,-0.9033617823255091,-0.9291876597493014,-0.8945390560491553,-0.9264606681290215,-0.03912232582254557,-0.11113562411687615,-0.09124713583795088,1
HP,Student,Apple,Intel,Iris Xe,6,2.35,64,128,2538,900,3438,2333.62,1.47,13.0,573.0,50.0,0.262,-0.42414504203215747,-0.17859421910505335,1.8047918993400889,-0.9552462524143086,-0.23114514868673186,-1.5687051843369375,-0.8489409728524814,-0.9713692027802464,-0.09762996145172982,-0.613856671220178,3.9022608856327827,-1.1305409246886837,1
Acer,Student,Apple,Intel,Iris Xe,6,1.48,32,512,2129,900,3029,2098.77,1.44,14.5,504.8,6.25,0.297,-0.42414504203215747,-1.1853848912712632,0.3329330666816741,-0.4046454062890725,-0.4329585596812804,-1.5687051843369375,-1.0333280230816912,-1.1666458257217696,-0.2888985860695667,-0.7758272594686015,-0.11113562411687615,-0.9468273761544633,1
Asus,Student,Apple,AMD,RX 6600,2,1.58,64,2048,834,2000,2834,2511.95,1.13,14.9,1417.0,3.12,0.706,-1.2603432168127735,-1.069661825505032,1.8047918993400889,1.797757978211872,-1.0719521226102298,-0.3489089473159856,-1.1212387194012412,-0.8230886825794297,-2.2653410404538796,1.390588731736854,-0.39826547727153744,1.199996662431141,1
MSI,Student,Intel,Intel,Iris Xe,4,3.8,4,2048,1472,900,2372,1838.28,1.29,15.0,593.0,0.2,0.379,-0.8422441294224655,1.499390234505296,-0.9549434118944388,1.797757978211872,-0.7571429387116431,-1.5687051843369375,-1.3295194460660213,-1.3832419828860758,-1.2452417091587495,-0.5663579649889686,-0.6661310271794003,-0.5164127767314325,1
Dell,Student,AMD,Intel,RTX 3050,2,2.26,4,2048,940,1500,2440,1996.76,1.22,14.2,1220.0,0.2,0.615,-1.2603432168127735,-0.2827449782946616,-0.9549434118944388,1.797757978211872,-1.0196484024013737,-0.9033617823255091,-1.2988634083751012,-1.2514666403109318,-1.6915351666003688,0.9227264753594425,-0.6661310271794003,0.722341436242168,1
Asus,Student,AMD,NVIDIA,Iris Xe,6,2.26,32,2048,2514,900,3414,2541.3,1.34,13.3,569.0,1.56,0.264,-0.42414504203215747,-0.2827449782946616,0.3329330666816741,1.797757978211872,-0.24298750043213324,-1.5687051843369375,-0.8597607508610414,-0.7986843015560796,-0.9264606681290215,-0.6233564124664198,-0.5413717299620395,-1.1200430076295853,1
HP,Student,Apple,AMD,RTX 3060,2,3.82,64,256,656,2200,2856,2477.58,1.15,15.6,1428.0,25.0,0.77,-1.2603432168127735,1.5225348476585423,1.8047918993400889,-0.7717126370392299,-1.15978289805529,-0.12712781331217615,-1.1113205895600613,-0.8516671689771309,-2.137828624041988,1.416713020164019,1.6088914514901205,1.535930008322287,1
Dell,Student,Intel,AMD,RTX 3050,4,3.42,4,256,996,1500,2496,1767.67,1.41,14.4,624.0,1.56,0.601,-0.8422441294224655,1.0596425845936184,-0.9549434118944388,-0.7717126370392299,-0.9920162483287704,-0.9033617823255091,-1.2736172596884612,-1.4419538515081791,-0.48016721068740353,-0.49273497033059427,-0.5413717299620395,0.6488560168284797,1
Apple,Student,AMD,Intel,RTX 3050,6,2.44,16,1024,1620,1500,3120,2164.88,1.44,14.6,520.0,1.56,0.481,-0.42414504203215747,-0.0744434599154456,-0.4029963496475333,0.3294890552112423,-0.6841151029483346,-0.9033617823255091,-0.9923030314659014,-1.1116756850248817,-0.2888985860695667,-0.7397282427328825,-0.5413717299620395,0.018980993282581182,1
Acer,Student,AMD,NVIDIA,RTX 3050,2,1.95,4,256,984,1500,2484,1777.2,1.4,12.8,1242.0,1.56,0.604,-1.2603432168127735,-0.6414864821699775,-0.9549434118944388,-0.7717126370392299,-0.9979374242014711,-0.9033617823255091,-1.2790271486927414,-1.4340297032576672,-0.5439234188933492,0.9749750522137727,-0.5413717299620395,0.6646028924171272,1
MSI,Student,AMD,Intel,RTX 3050,2,3.22,64,128,530,1500,2030,1803.63,1.13,13.9,1015.0,50.0,0.739,-1.2603432168127735,0.8281964530611566,1.8047918993400889,-0.9552462524143086,-1.2219552447186472,-0.9033617823255091,-1.4837012826880012,-1.412053287910235,-2.2653410404538796,0.43586473648954727,3.9022608856327827,1.3732122939062632,1
Apple,Student,Apple,AMD,RTX 3050,6,1.5,32,1024,1818,1500,3318,2336.15,1.42,14.8,553.0,3.12,0.452,-0.42414504203215747,-1.162240278118017,0.3329330666816741,0.3294890552112423,-0.5864157010487733,-0.9033617823255091,-0.9030398628952814,-0.9692655201911807,-0.4164110024814579,-0.6613553774513872,-0.39826547727153744,-0.13323880407434416,1
Lenovo,Student,Apple,Intel,RTX 3060,2,3.04,4,128,620,2200,2820,1943.06,1.45,13.9,1410.0,3.12,0.78,-1.2603432168127735,0.6198949346819406,-0.9549434118944388,-0.9552462524143086,-1.177546425673392,-0.12712781331217615,-1.1275502565729014,-1.29611792688517,-0.22514237786362107,1.3739641845559307,-0.39826547727153744,1.5884195936177787,1
Lenovo,Student,Apple,Intel,Iris Xe,8,3.27,8,256,2600,900,3500,2070.49,1.69,16.2,437.5,3.12,0.257,-0.006045954641849409,0.8860579859442719,-0.770961057812137,-0.7717126370392299,-0.20055240667777832,-1.5687051843369375,-0.8209898796637014,-1.1901605069940127,1.3050066190790723,-0.9356604059366208,-0.39826547727153744,-1.1567857173364293,1
Asus,Student,AMD,AMD,Iris Xe,4,3.29,8,512,1707,900,2607,1657.62,1.57,14.1,651.8,1.56,0.345,-0.8422441294224655,0.9092025990975181,-0.770961057812137,-0.4046454062890725,-0.6411865778712545,-1.5687051843369375,-1.2235757863988712,-1.53345988665706,0.5399321206077263,-0.42671176866921345,-0.5413717299620395,-0.6948773667361039,1
Lenovo,Student,Intel,AMD,RTX 3060,2,2.62,64,256,1070,2200,3270,2704.62,1.21,14.0,1635.0,25.0,0.673,-1.2603432168127735,0.1338580584637704,1.8047918993400889,-0.7717126370392299,-0.9555023304471162,-0.12712781331217615,-0.9246794189124014,-0.662884522723593,-1.7552913748063146,1.908324629657035,1.6088914514901205,1.0267810309560192,1
MSI,Student,AMD,AMD,RTX 3050,2,1.42,64,128,514,1500,2014,1914.12,1.05,12.8,1007.0,50.0,0.745,-1.2603432168127735,-1.254818730731002,1.8047918993400889,-0.9552462524143086,-1.2298501458822482,-0.9033617823255091,-1.4909144680270412,-1.3201813949197778,-2.775390706101443,0.4168652539970636,3.9022608856327827,1.4047060450835582,1
Apple,Student,Apple,AMD,RTX 3060,2,3.77,4,128,902,2200,3102,2153.49,1.44,12.8,1551.0,3.12,0.709,-1.2603432168127735,1.464673314775427,-0.9549434118944388,-0.9552462524143086,-1.0383987926649259,-0.12712781331217615,-1.0004178649723214,-1.1211464141511496,-0.2888985860695667,1.7088300634859561,-0.39826547727153744,1.2157435380197885,1
Asus,Student,Intel,Intel,Iris Xe,8,1.04,4,256,2552,900,3452,2169.4,1.59,14.8,431.5,1.56,0.261,-0.006045954641849409,-1.6945663806426796,-0.9549434118944388,-0.7717126370392299,-0.22423711016858106,-1.5687051843369375,-0.8426294356808214,-1.1079173271977762,0.6674445370196176,-0.9499100178059836,-0.5413717299620395,-1.1357898832182327,1
Apple,Student,Apple,AMD,RTX 3050,2,1.64,64,512,724,1500,2224,1951.85,1.14,16.0,1112.0,12.5,0.674,-1.2603432168127735,-1.0002279860452938,1.8047918993400889,-0.4046454062890725,-1.126229568109986,-0.9033617823255091,-1.3962414104521412,-1.2888090850045824,-2.2015848322479337,0.6662334617109124,0.46220673441878934,1.0320299894855685,1
MSI,Student,Intel,NVIDIA,Iris Xe,8,3.74,64,512,1839,900,2739,2143.35,1.28,13.5,342.4,12.5,0.329,-0.006045954641849409,1.4299563950455578,1.8047918993400889,-0.4046454062890725,-0.5760536432715471,-1.5687051843369375,-1.1640670073517914,-1.1295777744093016,-1.308997917364695,-1.1615167540660212,0.46220673441878934,-0.7788607032088902,1
Asus,Student,Intel,AMD,RX 6600,2,3.22,64,512,910,2000,2910,2377.3,1.22,13.9,1455.0,12.5,0.687,-1.2603432168127735,0.8281964530611566,1.8047918993400889,-0.4046454062890725,-1.0344513420831254,-0.3489089473159856,-1.0869760890408013,-0.9350494970528214,-1.6915351666003688,1.4808362735761516,0.46220673441878934,1.1002664503697075,1
Acer,Student,AMD,NVIDIA,RTX 3050,6,2.97,4,2048,1758,1500,3258,2311.0,1.41,14.8,543.0,0.2,0.46,-0.42414504203215747,0.5388887886455791,-0.9549434118944388,1.797757978211872,-0.6160215804122767,-0.9033617823255091,-0.9300893079166813,-0.9901776218176628,-0.48016721068740353,-0.6851047305669918,-0.6661310271794003,-0.09124713583795088,1
Dell,Student,Intel,NVIDIA,RTX 3050,2,1.17,64,128,720,1500,2220,1862.45,1.19,13.1,1110.0,50.0,0.676,-1.2603432168127735,-1.5441263951465796,1.8047918993400889,-0.9552462524143086,-1.1282032934008863,-0.9033617823255091,-1.3980447067869013,-1.3631447464521962,-1.8828037912182058,0.6614835910877914,3.9022608856327827,1.0425279065446666,1
Lenovo,Student,Apple,AMD,Iris Xe,8,3.36,32,1024,1736,900,2636,1973.43,1.34,15.1,329.5,3.12,0.341,-0.006045954641849409,0.9902087451338796,0.3329330666816741,0.3294890552112423,-0.6268770695122279,-1.5687051843369375,-1.2105018879718612,-1.2708654208654377,-0.9264606681290215,-1.192153419585151,-0.39826547727153744,-0.7158732008543003,1
Apple,Student,Intel,NVIDIA,Iris Xe,4,1.94,4,512,1804,900,2704,1776.21,1.52,15.7,676.0,0.78,0.333,-0.8422441294224655,-0.6530587887466006,-0.9549434118944388,-0.4046454062890725,-0.5933237395669241,-1.5687051843369375,-1.1798458502809412,-1.4348528834012146,0.22115107957799826,-0.3692383341294501,-0.6129248563072905,-0.7578648690906936,1
Apple,Student,Intel,Intel,RTX 3050,4,3.07,8,512,1728,1500,3228,2160.95,1.49,13.5,807.0,1.56,0.465,-0.8422441294224655,0.6546118544118097,-0.770961057812137,-0.4046454062890725,-0.6308245200940283,-0.9033617823255091,-0.9436140304273813,-1.1149434607462367,0.029882454960161415,-0.05812180831502929,-0.5413717299620395,-0.06500234319020508,1
